molecule_chembl_id,chemical_name,drug_name,chembl_id,disease_name,evidence,pubmed,drug_clean,disease_clean
D000077261,Carvedilol,CARVEDILOL,CHEMBL723,Myocardial Infarction,therapeutic,10097224,carvedilol,myocardial infarction
D000077261,Carvedilol,,,Myocardial Ischemia,therapeutic,1721975,,myocardial ischemia
D000077261,Carvedilol,,,Myocardial Reperfusion Injury,therapeutic,15148268,,myocardial reperfusion injury
D000077261,Carvedilol,,,Myocarditis,therapeutic,14684360,,myocarditis
D000077261,Carvedilol,,,Necrosis,therapeutic,10569482,,necrosis
D000077261,Carvedilol,,,Non-alcoholic Fatty Liver Disease,therapeutic,37632784,,non alcoholic fatty liver disease
D000077261,Carvedilol,,,No-Reflow Phenomenon,therapeutic,16824628,,no reflow phenomenon
D000077261,Carvedilol,,,Postoperative Complications,therapeutic,12227681,,postoperative complications
D000077261,Carvedilol,,,Proteinuria,therapeutic,11682445,,proteinuria
D000077261,Carvedilol,CARVEDILOL,CHEMBL723,Renal Insufficiency,therapeutic,19013753,carvedilol,renal insufficiency
D000077261,Carvedilol,,,Reperfusion Injury,therapeutic,10569482,,reperfusion injury
D000077261,Carvedilol,,,Rhabdomyolysis,therapeutic,15942349,,rhabdomyolysis
D000077261,Carvedilol,,,Stomach Ulcer,therapeutic,32295429,,stomach ulcer
D000077261,Carvedilol,,,Stroke,therapeutic,10950380,,stroke
D000077261,Carvedilol,,,Tachycardia,therapeutic,1360255,,tachycardia
D000077261,Carvedilol,,,"Tachycardia, Ventricular",therapeutic,21743453,,tachycardia ventricular
D000077261,Carvedilol,,,Vascular Remodeling,therapeutic,25464244,,vascular remodeling
D000077261,Carvedilol,CARVEDILOL,CHEMBL723,Ventricular Dysfunction,therapeutic,11974943,carvedilol,ventricular dysfunction
D000077261,Carvedilol,CARVEDILOL,CHEMBL723,"Ventricular Dysfunction, Left",therapeutic,10467196,carvedilol,ventricular dysfunction left
D000077261,Carvedilol,CARVEDILOL,CHEMBL723,"Ventricular Dysfunction, Right",therapeutic,19650993,carvedilol,ventricular dysfunction right
D000077261,Carvedilol,,,Ventricular Fibrillation,therapeutic,8957224,,ventricular fibrillation
D000077261,Carvedilol,,,Ventricular Remodeling,therapeutic,12591834,,ventricular remodeling
D000077261,Carvedilol,,,Weight Loss,therapeutic,16909474,,weight loss
C006923,carvone,,,"Carcinoma, Ehrlich Tumor",therapeutic,37059214,,carcinoma ehrlich tumor
C006923,carvone,,,Seizures,therapeutic,18657594,,seizures
C024714,caryophyllene,,,Chromosome Aberrations,therapeutic,25374376,,chromosome aberrations
C024714,caryophyllene,,,Fatty Liver,therapeutic,29097836,,fatty liver
C024714,caryophyllene,,,Heart Injuries,therapeutic,30836069,,heart injuries
C024714,caryophyllene,,,Hyperglycemia,therapeutic,26748309,,hyperglycemia
C024714,caryophyllene,,,Insulin Resistance,therapeutic,30343038,,insulin resistance
C024714,caryophyllene,,,Liver Cirrhosis,therapeutic,29097836,,liver cirrhosis
C024714,caryophyllene,,,"Micronuclei, Chromosome-Defective",therapeutic,29154797,,micronuclei chromosome defective
C024714,caryophyllene,,,Weight Gain,therapeutic,28624443,,weight gain
C024714,caryophyllene,,,Weight Loss,therapeutic,30836069,,weight loss
C515179,caryophyllene oxide,,,"Micronuclei, Chromosome-Defective",therapeutic,29154797,,micronuclei chromosome defective
